SIRUTA,DENLOC,CODP,JUD,SIRSUP,TIP,NIV,MED,REGIUNE,FSJ,FSL
106443,MOCIRA,437228,24,106407,23,3,3,6,26,2651784707976
106452,SĂSAR,437229,24,106407,23,3,3,6,26,2651784708032
108491,REMETEA CHIOARULUI,0,24,243,3,2,3,6,26,2651785000000
108507,REMETEA CHIOARULUI,437230,24,108491,22,3,3,6,26,2651785308004
108516,BERCHEZ,437231,24,108491,23,3,3,6,26,2651785707859
108525,BERCHEZOAIA,437232,24,108491,23,3,3,6,26,2651785707860
108534,POSTA,437233,24,108491,23,3,3,6,26,2651785707996
108543,REMECIOARA,437234,24,108491,23,3,3,6,26,2651785708003
108552,REMEŢI,0,24,243,3,2,3,6,26,2651786000000
108561,REMEŢI,437235,24,108552,22,3,3,6,26,2651786308005
108570,PIATRA,437236,24,108552,23,3,3,6,26,2651786707991
108589,TECEU MIC,437237,24,108552,23,3,3,6,26,2651786708057
108598,REPEDEA,0,24,243,3,2,3,6,26,2651787000000
108605,REPEDEA,437240,24,108598,22,3,3,6,26,2651787308007
108614,RONA DE JOS,0,24,243,3,2,3,6,26,2651788000000
108623,RONA DE JOS,437245,24,108614,22,3,3,6,26,2651788308012
108632,RONA DE SUS,0,24,243,3,2,3,6,26,2651789000000
108641,RONA DE SUS,437250,24,108632,22,3,3,6,26,2651789308013
108650,COŞTIUI,437251,24,108632,23,3,3,6,26,2651789707910
108669,ROZAVLEA,0,24,243,3,2,3,6,26,2651790000000
108678,ROZAVLEA,437255,24,108669,22,3,3,6,26,2651790308014
180073,SÂLŢA,437256,24,108669,23,3,3,6,26,2651790708018
108696,RUSCOVA,0,24,243,3,2,3,6,26,2651791000000
108703,RUSCOVA,437260,24,108696,22,3,3,6,26,2651791308016
106620,SARASĂU,0,24,243,3,2,3,6,26,2651792000000
106639,SARASĂU,437265,24,106620,22,3,3,6,26,2651792308019
108712,SATULUNG,0,24,243,3,2,3,6,26,2651793000000
108721,SATULUNG,437270,24,108712,22,3,3,6,26,2651793308023
108730,ARIEŞU DE PĂDURE,437271,24,108712,23,3,3,6,26,2651793707843
108749,FERSIG,437272,24,108712,23,3,3,6,26,2651793707936
108758,FINTEUŞU MIC,437273,24,108712,23,3,3,6,26,2651793707938
108767,HIDEAGA,437274,24,108712,23,3,3,6,26,2651793707949
108776,MOGOŞEŞTI,437276,24,108712,23,3,3,6,26,2651793707977
108785,PRIBILEŞTI,437277,24,108712,23,3,3,6,26,2651793707999
108794,SĂCĂLĂŞENI,0,24,243,3,2,3,6,26,2651794000000
108801,SĂCĂLĂŞENI,437280,24,108794,22,3,3,6,26,2651794308025
108847,CORUIA,437284,24,108794,23,3,3,6,26,2651794707908
108856,CULCEA,437286,24,108794,23,3,3,6,26,2651794707914
108874,SĂCEL,0,24,243,3,2,3,6,26,2651795000000
108883,SĂCEL,437290,24,108874,22,3,3,6,26,2651795308026
108918,SĂLSIG,0,24,243,3,2,3,6,26,2651796000000
108927,SĂLSIG,437300,24,108918,22,3,3,6,26,2651796308030
108945,SĂPÂNŢA,0,24,243,3,2,3,6,26,2651797000000
108954,SĂPÂNŢA,437305,24,108945,22,3,3,6,26,2651797308031
109005,STRÂMTURA,0,24,243,3,2,3,6,26,2651798000000
109014,STRÂMTURA,437310,24,109005,22,3,3,6,26,2651798308042
109023,GLOD,437311,24,109005,23,3,3,6,26,2651798707943
109032,SLĂTIOARA,437312,24,109005,23,3,3,6,26,2651798708037
109041,SUCIU DE SUS,0,24,243,3,2,3,6,26,2651799000000
109050,SUCIU DE SUS,437315,24,109041,22,3,3,6,26,2651799308045
109078,LARGA,437317,24,109041,23,3,3,6,26,2651799707960
109087,SUCIU DE JOS,437318,24,109041,23,3,3,6,26,2651799708044
179613,ŞIEU,0,24,243,3,2,3,6,26,2651800000000
108687,ŞIEU,437320,24,179613,22,3,3,6,26,2651800308046
109096,ŞIŞEŞTI,0,24,243,3,2,3,6,26,2651801000000
109103,ŞISEŞTI,437325,24,109096,22,3,3,6,26,2651801308048
109112,BONTĂIENI,437326,24,109096,23,3,3,6,26,2651801707870
109121,CETĂŢELE,437327,24,109096,23,3,3,6,26,2651801707890
109130,DĂNEŞTI,437328,24,109096,23,3,3,6,26,2651801707919
109149,NEGREIA,437329,24,109096,23,3,3,6,26,2651801707980
109158,PLOPIŞ,437331,24,109096,23,3,3,6,26,2651801707992
109167,ŞURDEŞTI,437332,24,109096,23,3,3,6,26,2651801708051
106648,VADU IZEI,0,24,243,3,2,3,6,26,2651802000000
106657,VADU IZEI,437365,24,106648,22,3,3,6,26,2651802308069
106666,VALEA STEJARULUI,437366,24,106648,23,3,3,6,26,2651802708074
109354,VALEA CHIOARULUI,0,24,243,3,2,3,6,26,2651803000000
109363,VALEA CHIOARULUI,437370,24,109354,22,3,3,6,26,2651803308070
109372,CURTUIUŞU MARE,437371,24,109354,23,3,3,6,26,2651803707916
109381,DURUŞA,437372,24,109354,23,3,3,6,26,2651803707929
109390,FERICEA,437373,24,109354,23,3,3,6,26,2651803707935
109407,MESTEACĂN,437374,24,109354,23,3,3,6,26,2651803707974
109416,VĂRAI,437376,24,109354,23,3,3,6,26,2651803708079
109425,VIMA MICĂ,0,24,243,3,2,3,6,26,2651804000000
109434,VIMA MICĂ,437380,24,109425,22,3,3,6,26,2651804308083
109443,ASPRA,437381,24,109425,23,3,3,6,26,2651804707845
109452,DEALU CORBULUI,437382,24,109425,23,3,3,6,26,2651804707921
109461,JUGĂSTRENI,437383,24,109425,23,3,3,6,26,2651804707959
109470,PETERITEA,437384,24,109425,23,3,3,6,26,2651804707989
109489,SĂLNIŢA,437386,24,109425,23,3,3,6,26,2651804708029
109498,VIMA MARE,437387,24,109425,23,3,3,6,26,2651804708082
109504,VIŞEU DE JOS,0,24,243,3,2,3,6,26,2651805000000
109513,VIŞEU DE JOS,437390,24,109504,22,3,3,6,26,2651805308084
252,JUDEŢUL MEHEDINŢI,0,25,1,40,1,0,4,27,2700000000000
109773,MUNICIPIUL DROBETA-TURNU SEVERIN,0,25,252,1,2,1,4,27,2711843000000
109782,DROBETA-TURNU SEVERIN,220004,25,109773,9,3,1,4,27,2711843108203
109808,DUDAŞU SCHELEI,220001,25,109773,10,3,1,4,27,2711843508206
109791,GURA VĂII,220002,25,109773,10,3,1,4,27,2711843508246
109817,SCHELA CLADOVEI,220003,25,109773,10,3,1,4,27,2711843508376
110063,MUNICIPIUL ORŞOVA,0,25,252,4,2,1,4,27,2721844000000
110072,ORŞOVA,225200,25,110063,9,3,1,4,27,2721844108318
109924,ORAŞ BAIA DE ARAMĂ,0,25,252,2,2,1,4,27,2731848000000
109933,BAIA DE ARAMĂ,225100,25,109924,17,3,1,4,27,2731848208096
109942,BRATILOVU,225101,25,109924,19,3,1,4,27,2731848608125
109951,BREBINA,225102,25,109924,19,3,1,4,27,2731848608129
109960,DEALU MARE,225103,25,109924,19,3,1,4,27,2731848608193
109979,MĂRĂŞEŞTI,225104,25,109924,19,3,1,4,27,2731848608295
109988,NEGOEŞTI,225105,25,109924,19,3,1,4,27,2731848608305
109997,PISTRIŢA,225106,25,109924,19,3,1,4,27,2731848608335
110009,STĂNEŞTI,225107,25,109924,19,3,1,4,27,2731848608391
110018,TITERLEŞTI,225108,25,109924,19,3,1,4,27,2731848608415
110116,ORAŞ STREHAIA,0,25,252,2,2,1,4,27,2731849000000
110125,STREHAIA,225300,25,110116,17,3,1,4,27,2731849208395
110134,CIOCHIUŢA,225301,25,110116,18,3,1,4,27,2731849608161
110143,COMANDA,225302,25,110116,18,3,1,4,27,2731849608169
110152,HURDUCEŞTI,225303,25,110116,18,3,1,4,27,2731849608253
110161,LUNCA BANULUI,225304,25,110116,18,3,1,4,27,2731849608284
110198,MENŢI,225305,25,110116,19,3,1,4,27,2731849608297
110205,MOTRULENI,225306,25,110116,19,3,1,4,27,2731849608303
110170,SLĂTINICU MARE,225307,25,110116,18,3,1,4,27,2731849608386
110189,SLĂTINICU MIC,225308,25,110116,18,3,1,4,27,2731849608387
110214,STĂNCEŞTI,225309,25,110116,19,3,1,4,27,2731849608390
110232,ORAŞ VÂNJU MARE,0,25,252,2,2,1,4,27,2731850000000
110241,VÂNJU MARE,225400,25,110232,17,3,1,4,27,2731850208431
110250,BUCURA,225401,25,110232,19,3,1,4,27,2731850608135
110269,NICOLAE BĂLCESCU,225402,25,110232,19,3,1,4,27,2731850608309
110278,OREVIŢA MARE,225403,25,110232,19,3,1,4,27,2731850608317
110287,TRAIAN,225404,25,110232,19,3,1,4,27,2731850608416
110296,BALA,0,25,252,3,2,3,4,27,2751806000000
110303,BALA,227010,25,110296,22,3,3,4,27,2751806308098
110312,BALA DE SUS,227011,25,110296,23,3,3,4,27,2751806708099
110321,BRATEŞUL,227012,25,110296,23,3,3,4,27,2751806708124
110330,BRATIVOEŞTI,227013,25,110296,23,3,3,4,27,2751806708126
110349,CÂMPU MARE,227014,25,110296,23,3,3,4,27,2751806708149
110358,CÂRŞU,227016,25,110296,23,3,3,4,27,2751806708152
110367,COMĂNEŞTI,227017,25,110296,23,3,3,4,27,2751806708170
110376,CRAINICI,227018,25,110296,23,3,3,4,27,2751806708182
110385,DÂLMA,227019,25,110296,23,3,3,4,27,2751806708191
110394,IUPCA,227021,25,110296,23,3,3,4,27,2751806708262
110401,MOLANI,227022,25,110296,23,3,3,4,27,2751806708301
110410,RUDINA,227023,25,110296,23,3,3,4,27,2751806708367
110429,RUNCUŞORU,227024,25,110296,23,3,3,4,27,2751806708368
110438,SĂRDĂNEŞTI,227026,25,110296,23,3,3,4,27,2751806708374
110447,VIDIMIREŞTI,227027,25,110296,23,3,3,4,27,2751806708434
110456,BALTA,0,25,252,3,2,3,4,27,2751807000000
110465,BALTA,227030,25,110456,22,3,3,4,27,2751807308102
110474,COADA CORNETULUI,227031,25,110456,23,3,3,4,27,2751807708165
110483,COSTEŞTI,227032,25,110456,23,3,3,4,27,2751807708177
110492,GORNOVIŢA,227033,25,110456,23,3,3,4,27,2751807708240
110508,NEVĂŢU,227034,25,110456,23,3,3,4,27,2751807708308
110517,PREJNA,227036,25,110456,23,3,3,4,27,2751807708348
110526,SFODEA,227037,25,110456,23,3,3,4,27,2751807708384
110535,BĂLĂCIŢA,0,25,252,3,2,3,4,27,2751808000000
110544,BĂLĂCIŢA,227040,25,110535,22,3,3,4,27,2751808308106
110553,DOBRA,227041,25,110535,23,3,3,4,27,2751808708199
110562,GVARDINIŢA,227042,25,110535,23,3,3,4,27,2751808708248
110571,BÂCLEŞ,0,25,252,3,2,3,4,27,2751809000000
110580,BÂCLEŞ,227045,25,110571,22,3,3,4,27,2751809308108
110615,CORZU,227046,25,110571,23,3,3,4,27,2751809708175
110624,GIURA,227047,25,110571,23,3,3,4,27,2751809708232
110633,PETRA,227048,25,110571,23,3,3,4,27,2751809708333
110642,PODU GROSULUI,227049,25,110571,23,3,3,4,27,2751809708340
110651,SELIŞTIUŢA,227051,25,110571,23,3,3,4,27,2751809708382
110660,SMADOVIŢA,227052,25,110571,23,3,3,4,27,2751809708388
110688,BÂLVĂNEŞTI,0,25,252,3,2,3,4,27,2751810000000
110697,BÂLVĂNEŞTI,227055,25,110688,22,3,3,4,27,2751810308111
110704,BÂLVĂNEŞTII DE JOS,227056,25,110688,23,3,3,4,27,2751810708112
110713,CĂLINEŞTII DE JOS,227057,25,110688,23,3,3,4,27,2751810708144
110722,CĂLINEŞTII DE SUS,227058,25,110688,23,3,3,4,27,2751810708145
110731,PÂRLAGELE,227059,25,110688,23,3,3,4,27,2751810708328
114060,BRANIŞTEA,0,25,252,3,2,3,4,27,2751811000000
113867,BRANIŞTEA,227491,25,114060,22,3,3,4,27,2751811308123
113876,GOANŢA,227492,25,114060,23,3,3,4,27,2751811708234
110740,BREZNIŢA-MOTRU,0,25,252,3,2,3,4,27,2751812000000
110759,BREZNIŢA-MOTRU,227060,25,110740,22,3,3,4,27,2751812308132
110768,COSOVĂŢ,227061,25,110740,23,3,3,4,27,2751812708176
110777,DELENI,227062,25,110740,23,3,3,4,27,2751812708196
110786,FĂUROAIA,227063,25,110740,23,3,3,4,27,2751812708218
110795,PLAI,227064,25,110740,23,3,3,4,27,2751812708336
110802,TĂLĂPANU,227066,25,110740,23,3,3,4,27,2751812708410
110811,VALEA TEIULUI,227067,25,110740,23,3,3,4,27,2751812708426
110820,BREZNIŢA-OCOL,0,25,252,3,2,3,4,27,2751813000000
110839,BREZNIŢA-OCOL,227070,25,110820,22,3,3,4,27,2751813308133
110848,JIDOŞTIŢA,227071,25,110820,23,3,3,4,27,2751813708273
110857,MAGHERU,227072,25,110820,23,3,3,4,27,2751813708288
110866,ŞUŞIŢA,227073,25,110820,23,3,3,4,27,2751813708408
110875,BROŞTENI,0,25,252,3,2,3,4,27,2751814000000
110884,BROŞTENI,227075,25,110875,22,3,3,4,27,2751814308134
110893,CĂPĂŢÂNEŞTI,227076,25,110875,23,3,3,4,27,2751814708146
110900,LUNCŞOARA,227077,25,110875,23,3,3,4,27,2751814708285
110919,LUPŞA DE JOS,227078,25,110875,23,3,3,4,27,2751814708286
110928,LUPŞA DE SUS,227079,25,110875,23,3,3,4,27,2751814708287
110937,MERIŞ,227081,25,110875,23,3,3,4,27,2751814708298
110946,BURILA MARE,0,25,252,3,2,3,4,27,2751815000000
110955,BURILA MARE,227085,25,110946,22,3,3,4,27,2751815308140
110964,CRIVINA,227086,25,110946,23,3,3,4,27,2751815708185
110973,IZVORU FRUMOS,227087,25,110946,23,3,3,4,27,2751815708269
110982,ŢIGĂNAŞI,227088,25,110946,23,3,3,4,27,2751815708418
110991,VRANCEA,227089,25,110946,23,3,3,4,27,2751815708441
111006,BUTOIEŞTI,0,25,252,3,2,3,4,27,2751816000000
111015,BUTOIEŞTI,227090,25,111006,22,3,3,4,27,2751816308143
111024,ARGINEŞTI,227091,25,111006,23,3,3,4,27,2751816708092
111033,BUICEŞTI,227092,25,111006,23,3,3,4,27,2751816708138
111042,GURA MOTRULUI,227093,25,111006,23,3,3,4,27,2751816708245
111051,JUGASTRU,227094,25,111006,23,3,3,4,27,2751816708276
111060,PLUTA,227096,25,111006,23,3,3,4,27,2751816708338
111079,RĂDUŢEŞTI,227097,25,111006,23,3,3,4,27,2751816708359
111088,TÂNŢARU,227098,25,111006,23,3,3,4,27,2751816708412
111097,CĂZĂNEŞTI,0,25,252,3,2,3,4,27,2751817000000
111104,CĂZĂNEŞTI,227100,25,111097,22,3,3,4,27,2751817308148
111113,ERCEA,227101,25,111097,23,3,3,4,27,2751817708213
111122,GÂRBOVĂŢU DE SUS,227102,25,111097,23,3,3,4,27,2751817708225
111131,GOVODARVA,227103,25,111097,23,3,3,4,27,2751817708241
111140,ILOVU,227104,25,111097,23,3,3,4,27,2751817708259
111159,JIGNIŢA,227106,25,111097,23,3,3,4,27,2751817708274
111168,PĂLTINIŞU,227107,25,111097,23,3,3,4,27,2751817708324
111177,POIANA,227108,25,111097,23,3,3,4,27,2751817708341
111186,ROŞIA,227109,25,111097,23,3,3,4,27,2751817708365
111195,SEVERINEŞTI,227111,25,111097,23,3,3,4,27,2751817708383
111202,SUHARU,227112,25,111097,23,3,3,4,27,2751817708398
111211,VALEA COŞUŞTEI,227113,25,111097,23,3,3,4,27,2751817708423
111220,CIREŞU,0,25,252,3,2,3,4,27,2751818000000
111239,CIREŞU,227120,25,111220,22,3,3,4,27,2751818308164
111248,BUNOAICA,227121,25,111220,23,3,3,4,27,2751818708139
111257,JUPÂNEŞTI,227122,25,111220,23,3,3,4,27,2751818708277
111266,NEGRUŞA,227123,25,111220,23,3,3,4,27,2751818708307
111275,CORCOVA,0,25,252,3,2,3,4,27,2751819000000
111284,CORCOVA,227125,25,111275,22,3,3,4,27,2751819308172
111293,BREŢA,227126,25,111275,23,3,3,4,27,2751819708130
111300,CERNAIA,227127,25,111275,23,3,3,4,27,2751819708157
111319,CORDUN,227128,25,111275,23,3,3,4,27,2751819708173
111328,CROICA,227129,25,111275,23,3,3,4,27,2751819708186
111337,GÂRBOVĂŢU DE JOS,227131,25,111275,23,3,3,4,27,2751819708224
111346,IMOASA,227132,25,111275,23,3,3,4,27,2751819708260
111355,JIROV,227133,25,111275,23,3,3,4,27,2751819708275
111364,MĂRU ROŞU,227134,25,111275,23,3,3,4,27,2751819708296
111373,PÂRVULEŞTI,227136,25,111275,23,3,3,4,27,2751819708329
111382,PUŞCAŞU,227137,25,111275,23,3,3,4,27,2751819708356
111391,STEJARU,227138,25,111275,23,3,3,4,27,2751819708393
111408,VLĂDĂŞEŞTI,227139,25,111275,23,3,3,4,27,2751819708437
111417,CORLĂŢEL,0,25,252,3,2,3,4,27,2751820000000
111426,CORLĂŢEL,227145,25,111417,22,3,3,4,27,2751820308174
111435,VALEA ANILOR,227146,25,111417,23,3,3,4,27,2751820708420
111444,CUJMIR,0,25,252,3,2,3,4,27,2751821000000
111453,CUJMIR,227150,25,111444,22,3,3,4,27,2751821308187
111462,AURORA,227151,25,111444,23,3,3,4,27,2751821708094
111471,CUJMIRU MIC,227152,25,111444,23,3,3,4,27,2751821708188
111550,DÂRVARI,0,25,252,3,2,3,4,27,2751822000000
111569,DÂRVARI,227155,25,111550,22,3,3,4,27,2751822308192
111578,GEMENI,227156,25,111550,23,3,3,4,27,2751822708229
111480,DEVESEL,0,25,252,3,2,3,4,27,2751823000000
111499,DEVESEL,227160,25,111480,22,3,3,4,27,2751823308198
111505,BATOŢI,227161,25,111480,23,3,3,4,27,2751823708104
111514,BISTREŢU,227162,25,111480,23,3,3,4,27,2751823708117
111523,DUNĂREA MICĂ,227163,25,111480,23,3,3,4,27,2751823708211
111532,SCĂPĂU,227164,25,111480,23,3,3,4,27,2751823708375
111541,TISMANA,227166,25,111480,23,3,3,4,27,2751823708414
112904,DUBOVA,0,25,252,3,2,3,4,27,2751824000000
112931,DUBOVA,227170,25,112904,22,3,3,4,27,2751824308204
112922,BAIA NOUĂ,227171,25,112904,23,3,3,4,27,2751824708097
112940,EIBENTHAL,227172,25,112904,23,3,3,4,27,2751824708212
111587,DUMBRAVA,0,25,252,3,2,3,4,27,2751825000000
111596,DUMBRAVA DE JOS,227178,25,111587,22,3,3,4,27,2751825308207
111603,ALBULEŞTI,227176,25,111587,23,3,3,4,27,2751825708089
110606,BRÂGLEASA,227177,25,111587,23,3,3,4,27,2751825708127
111612,DUMBRAVA DE MIJLOC,227179,25,111587,23,3,3,4,27,2751825708208
111621,DUMBRAVA DE SUS,227181,25,111587,23,3,3,4,27,2751825708209
111630,GOLINEASA,227182,25,111587,23,3,3,4,27,2751825708238
111649,HIGIU,227183,25,111587,23,3,3,4,27,2751825708250
111658,ROCŞORENI,227184,25,111587,23,3,3,4,27,2751825708363
111667,VALEA MARCULUI,227186,25,111587,23,3,3,4,27,2751825708424
111676,VARODIA,227187,25,111587,23,3,3,4,27,2751825708429
110679,VLĂDICA,227188,25,111587,23,3,3,4,27,2751825708438
112245,EŞELNIŢA,0,25,252,3,2,3,4,27,2751826000000
112254,EŞELNIŢA,227195,25,112245,22,3,3,4,27,2751826308215
111685,FLOREŞTI,0,25,252,3,2,3,4,27,2751827000000
111694,FLOREŞTI,227200,25,111685,22,3,3,4,27,2751827308222
111701,COPĂCIOASA,227201,25,111685,23,3,3,4,27,2751827708171
111710,GÂRDOAIA,227202,25,111685,23,3,3,4,27,2751827708226
111729,LIVEZI,227203,25,111685,23,3,3,4,27,2751827708280
111738,MOŞNENI,227204,25,111685,23,3,3,4,27,2751827708302
111747,PEŞTEANA,227206,25,111685,23,3,3,4,27,2751827708331
111756,PEŞTENUŢA,227207,25,111685,23,3,3,4,27,2751827708332
111765,STROEŞTI,227208,25,111685,23,3,3,4,27,2751827708396
111774,ZEGUJANI,227209,25,111685,23,3,3,4,27,2751827708444
111783,GÂRLA MARE,0,25,252,3,2,3,4,27,2751828000000
111792,GÂRLA MARE,227210,25,111783,22,3,3,4,27,2751828308227
111818,GODEANU,0,25,252,3,2,3,4,27,2751829000000
111827,GODEANU,227215,25,111818,22,3,3,4,27,2751829308235
111836,MARGA,227216,25,111818,23,3,3,4,27,2751829708291
111845,PĂUNEŞTI,227217,25,111818,23,3,3,4,27,2751829708327
111854,ŞIROCA,227218,25,111818,23,3,3,4,27,2751829708403
111863,GOGOŞU,0,25,252,3,2,3,4,27,2751830000000
111872,GOGOŞU,227220,25,111863,22,3,3,4,27,2751830308237
111881,BALTA VERDE,227221,25,111863,23,3,3,4,27,2751830708103
111890,BURILA MICĂ,227222,25,111863,23,3,3,4,27,2751830708141
111907,OSTROVU MARE,227223,25,111863,23,3,3,4,27,2751830708320
111916,GRECI,0,25,252,3,2,3,4,27,2751831000000
111925,GRECI,227225,25,111916,22,3,3,4,27,2751831308242
111934,BÂLTANELE,227226,25,111916,23,3,3,4,27,2751831708109
111943,BLIDARU,227227,25,111916,23,3,3,4,27,2751831708119
111952,SĂLĂTRUC,227228,25,111916,23,3,3,4,27,2751831708373
111961,VALEA PETRII,227229,25,111916,23,3,3,4,27,2751831708425
111970,VIŞINA,227231,25,111916,23,3,3,4,27,2751831708435
111989,GROZEŞTI,0,25,252,3,2,3,4,27,2751832000000
111998,GROZEŞTI,227235,25,111989,22,3,3,4,27,2751832308243
112003,CÂRCENI,227236,25,111989,23,3,3,4,27,2751832708150
112012,PĂSĂRANI,227237,25,111989,23,3,3,4,27,2751832708325
112021,ŞUŞIŢA,227238,25,111989,23,3,3,4,27,2751832708409
112030,GRUIA,0,25,252,3,2,3,4,27,2751833000000
112049,GRUIA,227240,25,112030,22,3,3,4,27,2751833308244
112058,IZVOARELE,227241,25,112030,23,3,3,4,27,2751833708264
112067,POIANA GRUII,227242,25,112030,23,3,3,4,27,2751833708342
112076,HINOVA,0,25,252,3,2,3,4,27,2751834000000
112085,HINOVA,227245,25,112076,22,3,3,4,27,2751834308251
112094,BISTRIŢA,227246,25,112076,23,3,3,4,27,2751834708118
112101,CÂRJEI,227247,25,112076,23,3,3,4,27,2751834708151
112110,OSTROVU CORBULUI,227248,25,112076,23,3,3,4,27,2751834708319
112129,HUSNICIOARA,0,25,252,3,2,3,4,27,2751835000000
112138,HUSNICIOARA,227250,25,112129,22,3,3,4,27,2751835308254
112147,ALUNIŞUL,227251,25,112129,23,3,3,4,27,2751835708091
112156,BĂDIŢEŞTI,227252,25,112129,23,3,3,4,27,2751835708105
112165,BOROGEA,227253,25,112129,23,3,3,4,27,2751835708122
112174,CELNATA,227254,25,112129,23,3,3,4,27,2751835708154
112183,DUMBRĂVIŢA,227256,25,112129,23,3,3,4,27,2751835708210
112192,MARMANU,227257,25,112129,23,3,3,4,27,2751835708292
112209,OPRĂNEŞTI,227258,25,112129,23,3,3,4,27,2751835708315
112218,PERI,227259,25,112129,23,3,3,4,27,2751835708330
112227,PRIBOIEŞTI,227261,25,112129,23,3,3,4,27,2751835708349
112236,SELIŞTENI,227262,25,112129,23,3,3,4,27,2751835708381
112263,ILOVĂŢ,0,25,252,3,2,3,4,27,2751836000000
112272,ILOVĂŢ,227270,25,112263,22,3,3,4,27,2751836308257
112281,BUDĂNEŞTI,227271,25,112263,23,3,3,4,27,2751836708136
112290,CRACU LUNG,227272,25,112263,23,3,3,4,27,2751836708180
112307,DÂLBOCIŢA,227273,25,112263,23,3,3,4,27,2751836708190
112316,FIRIZU,227274,25,112263,23,3,3,4,27,2751836708221
112325,RACOVA,227276,25,112263,23,3,3,4,27,2751836708358
112334,ILOVIŢA,0,25,252,3,2,3,4,27,2751837000000
112343,ILOVIŢA,227280,25,112334,22,3,3,4,27,2751837308258
112352,BAHNA,227281,25,112334,23,3,3,4,27,2751837708095
112361,MOISEŞTI,227282,25,112334,23,3,3,4,27,2751837708300
112370,ISVERNA,0,25,252,3,2,3,4,27,2751838000000
112389,ISVERNA,227285,25,112370,22,3,3,4,27,2751838308261
112398,BUSEŞTI,227286,25,112370,23,3,3,4,27,2751838708142
112405,CERNA-VÂRF,227287,25,112370,23,3,3,4,27,2751838708158
112414,DRĂGHEŞTI,227288,25,112370,23,3,3,4,27,2751838708201
112423,GIURGIANI,227289,25,112370,23,3,3,4,27,2751838708233
112432,NADANOVA,227291,25,112370,23,3,3,4,27,2751838708304
112441,SELIŞTEA,227292,25,112370,23,3,3,4,27,2751838708380
112450,TURTABA,227293,25,112370,23,3,3,4,27,2751838708417
112469,IZVORU BÂRZII,0,25,252,3,2,3,4,27,2751839000000
112478,IZVORU BÂRZII,227295,25,112469,22,3,3,4,27,2751839308268
112487,BALOTEŞTI,227296,25,112469,23,3,3,4,27,2751839708101
112496,HALÂNGA,227297,25,112469,23,3,3,4,27,2751839708249
112502,PUŢINEI,227298,25,112469,23,3,3,4,27,2751839708357
112511,RĂSCOLEŞTI,227299,25,112469,23,3,3,4,27,2751839708361
112520,SCHINTEIEŞTI,227301,25,112469,23,3,3,4,27,2751839708377
112539,SCHITU TOPOLNIŢEI,227302,25,112469,23,3,3,4,27,2751839708378
112548,JIANA,0,25,252,3,2,3,4,27,2751840000000
112557,JIANA,227305,25,112548,22,3,3,4,27,2751840308270
112566,CIOROBORENI,227306,25,112548,23,3,3,4,27,2751840708162
112575,DĂNCEU,227307,25,112548,23,3,3,4,27,2751840708189
112584,JIANA MARE,227308,25,112548,23,3,3,4,27,2751840708271
112593,JIANA VECHE,227309,25,112548,23,3,3,4,27,2751840708272
112600,LIVEZILE,0,25,252,3,2,3,4,27,2751841000000
112619,LIVEZILE,227310,25,112600,22,3,3,4,27,2751841308281
112628,IZVORĂLU DE JOS,227311,25,112600,23,3,3,4,27,2751841708266
112637,IZVORU ANEŞTILOR,227312,25,112600,23,3,3,4,27,2751841708267
112646,PETRIŞ,227313,25,112600,23,3,3,4,27,2751841708334
112655,ŞTEFAN ODOBLEJA,227314,25,112600,23,3,3,4,27,2751841708406
112664,MALOVĂŢ,0,25,252,3,2,3,4,27,2751842000000
112673,MALOVĂŢ,227315,25,112664,22,3,3,4,27,2751842308289
112735,23 AUGUST,227316,25,112664,23,3,3,4,27,2751842708087
112726,BÂRDA,227317,25,112664,23,3,3,4,27,2751842708114
112682,BOBAIŢA,227318,25,112664,23,3,3,4,27,2751842708120
112691,COLIBAŞI,227319,25,112664,23,3,3,4,27,2751842708168
112708,LAZU,227321,25,112664,23,3,3,4,27,2751842708279
112717,NEGREŞTI,227322,25,112664,23,3,3,4,27,2751842708306
112744,OBÂRŞIA DE CÂMP,0,25,252,3,2,3,4,27,2751845000000
112753,OBÂRŞIA DE CÂMP,227325,25,112744,22,3,3,4,27,2751845308311
